,C1,C2,C5,C6,C7,C10,cancer_type
TCGA-24-1434-01,-0.024690330028533936,-0.0911174863576889,-0.47629213333129883,0.303333580493927,-0.32295992970466614,-0.3091937005519867,OV
TCGA-24-1435-01,-0.11158119142055511,-0.04830474406480789,-0.011948466300964355,0.35358455777168274,-0.1589203029870987,-0.09829089045524597,OV
TCGA-24-1436-01,0.2320021539926529,-0.026452817022800446,0.048170872032642365,-0.010746710002422333,-0.27640998363494873,0.25012853741645813,OV
TCGA-24-1463-01,0.003454148769378662,0.045714497566223145,-0.31546080112457275,0.07725614309310913,-0.09816837310791016,-0.3108683228492737,OV
TCGA-24-1467-01,0.05924639105796814,-0.32085326313972473,0.03722080588340759,-0.2158670276403427,0.2339400351047516,0.1817108392715454,OV
TCGA-24-1469-01,-0.16703155636787415,0.1493251919746399,0.20720601081848145,-0.1811341494321823,0.23694664239883423,-0.1082981750369072,OV
TCGA-24-1474-01,-0.22996598482131958,0.2335910201072693,-0.14299018681049347,0.24964448809623718,0.4562299847602844,-0.5443772077560425,OV
TCGA-24-1544-01,-0.2746412456035614,0.08695077896118164,0.034304261207580566,-0.12837910652160645,0.12529690563678741,0.0778842493891716,OV
TCGA-24-1545-01,-0.047354117035865784,-0.17987188696861267,-0.07651671767234802,0.045306965708732605,-0.19030870497226715,-0.19082710146903992,OV
TCGA-24-1546-01,0.18203014135360718,-0.07536259293556213,-0.20768825709819794,0.31671273708343506,-0.09102931618690491,-0.1904679536819458,OV
TCGA-24-1548-01,-0.002544701099395752,0.08091869950294495,0.12026956677436829,-0.20862407982349396,0.2640177607536316,0.17075300216674805,OV
TCGA-24-1549-01,-0.05938788875937462,-0.14564159512519836,0.1916627138853073,0.03937084972858429,-0.059666115790605545,0.037889376282691956,OV
TCGA-24-1550-01,-0.2427225261926651,-0.06350061297416687,-0.45976486802101135,0.3880172669887543,0.020560115575790405,-0.781087338924408,OV
TCGA-24-1551-01,0.17061462998390198,0.31154945492744446,0.2690920829772949,-0.24672803282737732,-0.026554256677627563,0.07816378772258759,OV
TCGA-24-1552-01,0.11834734678268433,-0.05377984046936035,0.06315448880195618,0.0606936514377594,0.016478687524795532,0.024479731917381287,OV
TCGA-24-1553-01,-0.11008033156394958,-0.20932450890541077,0.18918272852897644,-0.36249783635139465,-0.11455060541629791,-0.17095835506916046,OV
TCGA-24-1555-01,0.041628867387771606,0.029652118682861328,0.6095496416091919,-0.24704010784626007,0.08419913053512573,0.3078317642211914,OV
TCGA-24-1556-01,-0.2597830295562744,-0.021325428038835526,-0.05911916494369507,-0.0870484784245491,0.21256089210510254,-0.22405549883842468,OV
TCGA-24-1557-01,-0.23776237666606903,0.35982173681259155,0.44041794538497925,-0.03019203245639801,-0.008996691554784775,0.16287283599376678,OV
TCGA-24-1558-01,0.3606857657432556,-0.11557009816169739,0.05517768859863281,-0.22513853013515472,0.40124353766441345,0.33065924048423767,OV
TCGA-24-1560-01,-0.17762687802314758,0.011852532625198364,0.43334659934043884,-0.21250635385513306,0.1409246325492859,0.14791136980056763,OV
TCGA-24-1562-01,0.12461326271295547,-0.11154000461101532,0.27880606055259705,-0.07955681532621384,-0.11776378750801086,0.15086930990219116,OV
TCGA-24-1563-01,0.17620982229709625,-0.15784208476543427,-0.1764216274023056,0.08958412706851959,-0.29179733991622925,-0.07108055800199509,OV
TCGA-24-1564-01,-0.08448600769042969,-0.008991613984107971,-0.1814584732055664,0.0753888189792633,-0.24319031834602356,-0.30249184370040894,OV
TCGA-24-1567-01,0.13351693749427795,0.17332027852535248,0.5098524689674377,-0.17200280725955963,0.6550747752189636,0.03925662487745285,OV
TCGA-24-1603-01,-0.1920897662639618,-0.06916216015815735,0.27193909883499146,-0.12947461009025574,0.09798400849103928,-0.05545230209827423,OV
TCGA-24-1604-01,0.1909172087907791,-0.3178563416004181,0.11071847379207611,-0.3172700107097626,0.06426820158958435,0.025043293833732605,OV
TCGA-24-1616-01,0.2869352698326111,0.09341031312942505,0.4763305187225342,-0.2263687402009964,0.18704473972320557,0.5560328364372253,OV
TCGA-24-1842-01,0.17180106043815613,-0.012207180261611938,0.22338657081127167,0.12916681170463562,-0.2069576233625412,0.1561339944601059,OV
TCGA-24-1843-01,-0.004344962537288666,-0.019055090844631195,0.09302853047847748,-0.21283665299415588,0.13247644901275635,0.2191217541694641,OV
TCGA-24-1844-01,-0.38179731369018555,-0.06510836631059647,-0.11937721073627472,0.016982097178697586,0.15582507848739624,-0.011667916551232338,OV
TCGA-24-1846-01,0.07099548727273941,0.1302020251750946,0.051425643265247345,-0.20830455422401428,0.3032858371734619,0.0018931888043880463,OV
TCGA-24-1847-01,0.1856769621372223,0.03590790927410126,0.3623417019844055,-0.42519423365592957,-0.3785173296928406,0.33787092566490173,OV
TCGA-24-1849-01,-0.05246841907501221,0.06052476167678833,-0.15739881992340088,0.06589806079864502,-0.16391155123710632,-0.3255045413970947,OV
TCGA-24-1850-01,-0.461555153131485,0.16412761807441711,0.03588801622390747,0.39158546924591064,0.0018635615706443787,-0.3509044647216797,OV
TCGA-24-1924-01,0.10914081335067749,0.27262020111083984,0.3316197395324707,-0.26602283120155334,-0.2886284291744232,0.14436939358711243,OV
TCGA-24-1928-01,0.08279689401388168,-0.14178581535816193,-0.27981996536254883,0.027863532304763794,-0.002639036625623703,-0.04849381372332573,OV
TCGA-24-1930-01,-0.04471292719244957,-0.13040632009506226,-0.21216994524002075,0.04858139157295227,-0.2904488742351532,0.20335862040519714,OV
TCGA-24-2019-01,-0.20078766345977783,0.11646407842636108,-0.13232649862766266,-0.03641954064369202,0.19633036851882935,0.18859075009822845,OV
TCGA-24-2020-01,0.017276376485824585,0.09473095089197159,-0.09354807436466217,-0.007618919014930725,0.0768342912197113,-0.011659227311611176,OV
TCGA-24-2023-01,0.3711633086204529,0.19779911637306213,0.3023136854171753,-0.45533356070518494,-0.2728281319141388,0.5190125107765198,OV
TCGA-24-2024-01,-0.13462814688682556,-0.05644863471388817,-0.1493324488401413,-0.03771304339170456,-0.09446640312671661,-0.16086074709892273,OV
TCGA-24-2026-01,-0.09751487523317337,-0.15185123682022095,-0.02989959716796875,0.19302356243133545,-0.24613015353679657,-0.0020737498998641968,OV
TCGA-24-2027-01,-0.01808910071849823,0.1509971171617508,-0.06002591550350189,-0.29745015501976013,0.4130065143108368,0.17510122060775757,OV
TCGA-24-2033-01,-0.08373461663722992,0.0613987073302269,-0.23742863535881042,0.015604529529809952,0.14039377868175507,0.008316196501255035,OV
TCGA-24-2035-01,-0.3494874835014343,-0.2189866304397583,-0.12404869496822357,0.34542620182037354,-0.31235283613204956,-0.5059863328933716,OV
TCGA-24-2038-01,-0.018279358744621277,-0.03908424451947212,0.4271245002746582,-0.34370100498199463,-0.4925302267074585,0.025062814354896545,OV
TCGA-24-2254-01,-0.17260365188121796,-0.031976714730262756,-0.2646511197090149,0.11113947629928589,0.0861629992723465,-0.4841046929359436,OV
TCGA-24-2261-01,-0.07942560315132141,-0.06871716678142548,-0.1985839307308197,0.005881909281015396,-0.17830459773540497,0.25976404547691345,OV
TCGA-24-2262-01,0.09588880836963654,-0.08043432235717773,0.00824743788689375,0.3333313465118408,-0.44412946701049805,-0.04358778893947601,OV
TCGA-24-2267-01,0.09077922999858856,-0.16247710585594177,0.039123088121414185,-0.20165620744228363,-0.15533672273159027,0.22721347212791443,OV
TCGA-24-2271-01,-0.037519462406635284,-0.2730112671852112,-0.10777072608470917,-0.11065542697906494,0.13633565604686737,0.3781680464744568,OV
TCGA-24-2281-01,0.2031397819519043,-0.04742223024368286,0.12534373998641968,-0.13892780244350433,0.1988677829504013,0.2649531662464142,OV
TCGA-24-2288-01,0.012126773595809937,-0.09468966722488403,-0.292283296585083,0.046665921807289124,-0.1832093596458435,0.01236957311630249,OV
TCGA-24-2289-01,-0.10211258381605148,-0.09768101572990417,-0.3596518039703369,0.08213070780038834,-0.12587417662143707,-0.2898048460483551,OV
TCGA-24-2290-01,0.2994111180305481,0.26965194940567017,0.5449221134185791,-0.05034354329109192,-0.4860362112522125,0.38767415285110474,OV
TCGA-24-2293-01,-0.08052848279476166,-0.1441928595304489,-0.2114596962928772,0.1361841857433319,-0.3068550229072571,-0.18686418235301971,OV
TCGA-24-2297-01,-0.29158899188041687,-0.10442602634429932,-0.12872302532196045,-0.24093350768089294,-0.08188997209072113,0.12973403930664062,OV
TCGA-24-2298-01,0.12931817770004272,-0.11790808290243149,-0.20623058080673218,0.3149240016937256,-0.26654282212257385,0.07837770879268646,OV
TCGA-25-1312-01,-0.29811298847198486,0.0031593807507306337,0.18277092278003693,0.026935014873743057,0.031295791268348694,0.10768522322177887,OV
TCGA-25-1313-01,0.0857091099023819,-0.030191734433174133,0.28761500120162964,-0.07168135046958923,-0.2847179174423218,-0.07867473363876343,OV
TCGA-25-1314-01,0.079646535217762,-0.2810071110725403,-0.30719590187072754,0.01863963156938553,0.08538468182086945,-0.03418585658073425,OV
TCGA-25-1315-01,-0.041954152286052704,0.0037095844745635986,-0.16429603099822998,-0.1950434148311615,0.4657840132713318,0.121161550283432,OV
TCGA-25-1316-01,-0.3511437177658081,0.15943960845470428,-0.24754753708839417,0.4724467992782593,0.6603381633758545,-0.691390872001648,OV
TCGA-25-1317-01,-0.1690521240234375,0.1362142115831375,-0.2193121463060379,0.23331883549690247,0.14751218259334564,-0.11029946804046631,OV
TCGA-25-1318-01,0.0805760994553566,-0.049344610422849655,-0.048203449696302414,-0.013182956725358963,-0.10266035795211792,0.05693596228957176,OV
TCGA-25-1319-01,-0.4229733347892761,-0.17532840371131897,0.1140277087688446,-0.06329397857189178,0.03030271828174591,0.09467946738004684,OV
TCGA-25-1320-01,-0.19632655382156372,-0.010312110185623169,-0.30599087476730347,0.21949496865272522,-0.12035773694515228,-0.4100245237350464,OV
TCGA-25-1321-01,-0.010727578774094582,-0.16323211789131165,0.13461682200431824,-0.07241808623075485,0.19021275639533997,0.16154572367668152,OV
TCGA-25-1322-01,0.05079986900091171,0.17845094203948975,0.40146759152412415,-0.28508442640304565,-0.07339107990264893,-0.054176703095436096,OV
TCGA-25-1323-01,-0.02074301242828369,0.07242539525032043,-0.06838816404342651,0.03632384538650513,0.17475618422031403,0.03305082023143768,OV
TCGA-25-1324-01,-0.17361745238304138,-0.3380744159221649,-0.4473033547401428,0.3213003873825073,0.542693555355072,-0.17740294337272644,OV
TCGA-25-1326-01,0.14838072657585144,-0.11458504945039749,-0.1555696725845337,0.10248765349388123,-0.24860166013240814,0.07873181998729706,OV
TCGA-25-1328-01,0.006833463907241821,-0.09337542951107025,-0.28202977776527405,0.23956948518753052,-0.26026761531829834,-0.25063711404800415,OV
TCGA-25-1329-01,-0.16833075881004333,-0.005573458969593048,-0.1143055409193039,0.024190843105316162,-0.1279991716146469,-0.07269473373889923,OV
TCGA-25-1623-01,0.15304480493068695,-0.07702523469924927,-0.33726900815963745,0.27362382411956787,-0.16062301397323608,-0.12913231551647186,OV
TCGA-25-1625-01,0.1938609778881073,0.12594912946224213,0.32984521985054016,-0.26282867789268494,-0.32792359590530396,0.14850515127182007,OV
TCGA-25-1626-01,-0.06183671951293945,-0.11999967694282532,-0.46096211671829224,0.28155988454818726,-0.16674765944480896,-0.34515637159347534,OV
TCGA-25-1627-01,-0.1319706290960312,0.14645150303840637,0.27912676334381104,0.16966098546981812,0.09078064560890198,0.018460169434547424,OV
TCGA-25-1628-01,-0.11767430603504181,-0.05659553408622742,-0.2950117886066437,0.35357731580734253,-0.04630386829376221,-0.34954142570495605,OV
TCGA-25-1630-01,0.3941449522972107,0.16010120511054993,0.333329439163208,-0.3558269143104553,-0.3996550142765045,-0.13774001598358154,OV
TCGA-25-1631-01,0.10644644498825073,0.12180924415588379,0.43196845054626465,-0.37423181533813477,-0.24131932854652405,0.3050452768802643,OV
TCGA-25-1632-01,-0.24558396637439728,-0.24909977614879608,-0.05537733435630798,0.0474848598241806,0.17340750992298126,0.27655282616615295,OV
TCGA-25-1633-01,-0.07789161801338196,-0.13040301203727722,-0.1787332147359848,-0.06542494893074036,-0.29249048233032227,-0.16160082817077637,OV
TCGA-25-1634-01,0.12909352779388428,0.2344929277896881,-0.25855469703674316,0.21097368001937866,0.4903465211391449,-0.13733431696891785,OV
TCGA-25-1635-01,-0.015298400074243546,0.12250097841024399,-0.24372991919517517,0.24568849802017212,-0.3178156316280365,-0.29211264848709106,OV
TCGA-25-1870-01,-0.20791369676589966,-0.14640793204307556,-0.13800407946109772,0.12039348483085632,0.14246363937854767,0.18013085424900055,OV
TCGA-25-1871-01,-0.4683898091316223,0.09869517385959625,-0.4709267020225525,0.27290380001068115,0.6635937690734863,-0.059179894626140594,OV
TCGA-25-2042-01,0.020203441381454468,-0.16720262169837952,-0.2858980596065521,0.31692051887512207,-0.3119933009147644,-0.42634332180023193,OV
TCGA-25-2391-01,0.11836186051368713,0.281288743019104,0.62662672996521,-0.44885313510894775,-0.29413822293281555,0.14259938895702362,OV
TCGA-25-2392-01,-0.4364268481731415,0.00614512711763382,0.03369618207216263,0.03241591900587082,0.4546481966972351,0.07959385961294174,OV
TCGA-25-2393-01,-0.1625271886587143,0.13507960736751556,-0.11813120543956757,0.2563325762748718,0.3091941773891449,-0.03780652955174446,OV
TCGA-25-2396-01,-0.11071889102458954,0.07720430195331573,0.16827303171157837,0.045846544206142426,-0.1838950216770172,-0.07056088000535965,OV
TCGA-25-2397-01,0.20603540539741516,-0.11095781624317169,0.4082258343696594,-0.43195950984954834,0.05912667512893677,-0.0037335380911827087,OV
TCGA-25-2398-01,-0.027396053075790405,0.05096051096916199,-0.5295026898384094,0.5141404867172241,0.011133268475532532,-0.5549684762954712,OV
TCGA-25-2399-01,-0.09005295485258102,-0.14257806539535522,-0.0604100376367569,0.07528933137655258,0.0208895206451416,0.20838283002376556,OV
TCGA-25-2400-01,0.18588301539421082,0.19950836896896362,0.40232521295547485,-0.4119685888290405,0.3135414719581604,0.25591278076171875,OV
TCGA-25-2401-01,0.144515261054039,0.1266624927520752,-0.03624306619167328,0.06487540900707245,-0.2225363403558731,-0.18444044888019562,OV
TCGA-25-2404-01,-0.05078612267971039,-0.09416371583938599,0.16565856337547302,-0.14236781001091003,-0.6217459440231323,0.10191285610198975,OV
TCGA-25-2409-01,-0.018513105809688568,-0.22668367624282837,0.07904712110757828,-0.010306715965270996,-0.2279854714870453,0.1058136522769928,OV
TCGA-29-1688-01,0.2427423894405365,0.17927740514278412,-0.04127492010593414,0.1617678701877594,-0.20254649221897125,0.02941623330116272,OV
TCGA-29-1690-01,0.30575111508369446,0.025217294692993164,0.32849785685539246,-0.2523146867752075,-0.7698881030082703,-0.011933550238609314,OV
TCGA-29-1691-01,-0.1464007943868637,0.23756250739097595,-0.01838960126042366,0.02272108942270279,0.10691279172897339,-0.07471604645252228,OV
TCGA-29-1693-01,0.26111918687820435,0.09831755608320236,-0.2536551058292389,0.5013115406036377,-0.6253159046173096,-0.15828026831150055,OV
TCGA-29-1694-01,0.016493409872055054,-0.01644405722618103,0.44220882654190063,-0.2914654016494751,-0.4997793734073639,0.09889909625053406,OV
TCGA-29-1695-01,0.030318237841129303,-0.09865016490221024,-0.18048422038555145,0.3226073980331421,-0.15759463608264923,-0.3989899754524231,OV
TCGA-29-1696-01,0.006456434726715088,-0.2513260841369629,0.43926769495010376,-0.5069447159767151,-0.5983505845069885,0.3092930018901825,OV
TCGA-29-1697-01,-0.3453332781791687,0.013725560158491135,-0.2247549146413803,-0.0750303864479065,0.4276772439479828,-0.2971382737159729,OV
TCGA-29-1698-01,-0.15533697605133057,-0.15507201850414276,-0.4289180040359497,0.3090357184410095,0.17069479823112488,0.049986086785793304,OV
TCGA-29-1699-01,-0.22217483818531036,-0.030017942190170288,-0.034837257117033005,0.12267995625734329,-0.04891612380743027,0.028867818415164948,OV
TCGA-29-1701-01,0.09865729510784149,0.22676056623458862,0.13854268193244934,0.03739440068602562,-0.43593502044677734,-0.2729141116142273,OV
TCGA-29-1702-01,-0.2719031572341919,0.047447383403778076,-0.21947041153907776,-0.19075831770896912,0.43242841958999634,-0.10880967974662781,OV
TCGA-29-1703-01,-0.22506111860275269,-0.012435592710971832,-0.013986222445964813,0.11236446350812912,0.10517194867134094,0.10853493958711624,OV
TCGA-29-1705-01,-0.15262579917907715,-0.04518267512321472,-0.20394861698150635,0.10071839392185211,0.038085661828517914,-0.022413011640310287,OV
TCGA-29-1710-01,0.1711462289094925,-0.022061675786972046,-0.1271704137325287,0.13185711205005646,-0.41280320286750793,0.10284148901700974,OV
TCGA-29-1711-01,0.1842353343963623,0.0380595326423645,-0.03745199739933014,0.2982500493526459,-0.26094406843185425,-0.10100060701370239,OV
TCGA-29-1761-01,-0.017560258507728577,0.27281737327575684,0.3053706884384155,-0.07759800553321838,0.1668904721736908,-0.1508551388978958,OV
TCGA-29-1762-01,-0.32528185844421387,0.39096376299858093,0.15506099164485931,0.11840824782848358,0.4454188942909241,-0.2557421326637268,OV
TCGA-29-1763-01,-0.3991411328315735,-0.10043942928314209,-0.13463951647281647,0.024776339530944824,-0.04362793266773224,-0.32293328642845154,OV
TCGA-29-1770-01,0.18170858919620514,-0.09687253087759018,-0.3075968027114868,0.22615648806095123,-0.18519341945648193,-0.163378044962883,OV
TCGA-29-1770-02,0.2606932818889618,-0.1831965446472168,-0.06426037847995758,0.03599812090396881,-0.14430443942546844,0.23652762174606323,OV
TCGA-29-1776-01,0.14560705423355103,-0.1268536001443863,0.08582749962806702,-0.017612861469388008,-0.08539599180221558,0.1520874947309494,OV
TCGA-29-1778-01,-0.1180473268032074,-0.5181335210800171,-0.06623618304729462,-0.20050475001335144,0.10422460734844208,0.37450677156448364,OV
TCGA-29-1781-01,-0.1655386984348297,0.18423515558242798,0.07527520507574081,-0.08460139483213425,0.2706117630004883,-0.0813615471124649,OV
TCGA-29-1783-01,0.02421344816684723,-0.19025640189647675,-0.01265706866979599,-0.028436265885829926,0.005413167178630829,0.14289243519306183,OV
TCGA-29-1784-01,0.0215267613530159,0.10500391572713852,0.1483384668827057,0.028289124369621277,0.10526756197214127,0.1493528187274933,OV
TCGA-29-1785-01,0.3200940787792206,-0.08812102675437927,0.21515946090221405,-0.019863218069076538,-0.3175796866416931,0.17366760969161987,OV
